JAAR;PLAATS;Amsterdam Code,
1979;Leerdam;10685,
1979;Haaren;11155,
1979;Vlissingen;10270,
1979;Rotterdam;10345,
1979;Asten;10478,
1979;Winschoten;10453,
1979;Bergen op Zoom;11037,
1979;Apeldoorn;11075,
1979;Amsterdam;11150,
1979;Rotterdam;10345,
1980;Sassenheim;10612,
1980;Alkmaar;10527,
1980;Amsterdam;11150,
1980;Arnhem;10795,
1980;Groningen;10426,
1980;Rotterdam;10345,
1980;Rotterdam;10345,
1980;Amsterdam;11150,
1980;Maastricht;10182,
1980;Wormer;10648,
1980;Groningen;10426,
1980;'s-Gravenhage;11434,
1980;Maastricht;10182,
1980;Maassluis;10880,
1980;Rotterdam;10345,
1980;'s-Gravenhage;11434,
1980;Eindhoven;11298,
1980;landelijk;,
1980;Beek;10408,
1980;Haarlem;10357,
1980;Holten;11246,
1980;Maassluis;10880,
1980;Middelburg;10483,
1980;Vlissingen;10270,
1980;Rotterdam;10345,
1980;Alblasserdam;11327,
1980;landelijk;,
1980;Eindhoven;11298,
1980;Rotterdam;10345,
1980;Groningen;10426,
1980;Eindhoven;11298,
1980;Groningen;10426,
1980;Groningen;10426,
1980;Haulerwijk;10836,
1980;landelijk;,
1980;Groningen;10426,
1980;Leiden;10702,
1980;landelijk;,
1981;Groningen;10426,
1981;Groningen;10426,
1981;Amsterdam;11150,
1981;Amsterdam;11150,
1981;Rotterdam;10345,
1981;Amsterdam;11150,
1981;Cuijk;10023,
1981;Leiden;10702,
1981;Rotterdam;10345,
1981;Wierden;10676,
1981;Assen;10522,
1981;Vlissingen;10270,
1981;landelijk;,
1981;Rotterdam;10345,
1981;Rotterdam;10345,
1981;Katwijk;10707,
1981;Rotterdam;10345,
1981;Vlissingen;10270,
1981;Bolsward;10865,
1981;Tilburg;10792,
1981;Rotterdam;10345,
1981;Amsterdam;11150,
1981;Rijswijk;11133,
1981;'s-Gravenhage;11434,
1981;'s-Hertogenbosch;10054,
1981;Rotterdam;10345,
1981;landelijk;,
1981;Breda;10154,
1981;Leeuwarden;11228,
1981;Leiden;10702,
1981;Soest;11021,
1981;Amsterdam;11150,
1981;'s-Gravenhage;11434,
1981;Groningen;10426,
1981;Rotterdam;10345,
1981;Rotterdam;10345,
1981;Beverwijk;10272,
1981;Alblasserdam;11327,
1981;Arnhem;10795,
1981;'s-Gravenhage;11434,
1981;Dordrecht;11157,
1981;Groningen;10426,
1981;Rotterdam;10345,
1981;'s-Gravenhage;11434,
1981;landelijk;,
1981;Amsterdam;11150,
1981;Hilversum;11285,
1981;Alblasserdam;11327,
1981;Vlissingen;10270,
1981;Schijndel;11178,
1981;De Steeg;11355,
1981;Breda;10154,
1981;Rotterdam;10345,
1981;Nijmegen;11209,
1981;Scheveningen;11434,
1981;Amsterdam;11150,
1981;Hengelo;10359,
1981;Vlissingen;10270,
1981;buitenland (foreign country);,
1981;Amsterdam;11150,
1981;Amsterdam;11150,
1981;Veenhuizen;10608,
1981;Rotterdam;10345,
1982;Breda;10154,
1982;landelijk;,
1982;Ravenstein;10805,
1982;Helmond;10932,
1982;Dongen;11412,
1982;Rotterdam;10345,
1982;'s-Hertogenbosch;10054,
1982;Schiedam;11260,
1982;Tilburg;10792,
1982;Maastricht;10182,
1982;Gieten;10506,
1982;Oss;10834,
1982;Amstelveen;10799,
1982;Amsterdam;11150,
1982;Breda;10154,
1982;Groningen;10426,
1982;Weesp;10773,
1982;Leeuwarden;11228,
1982;Helmond;10932,
1982;Amsterdam;11150,
1982;Rotterdam;10345,
1982;Tilburg;10792,
1982;Delft;10928,
1982;Rotterdam;10345,
1982;Amsterdam;11150,
1982;Rotterdam;10345,
1982;Amsterdam;11150,
1982;Venlo;10477,
1982;Eindhoven;11298,
1982;Hilversum;11285,
1982;Amsterdam;11150,
1982;landelijk;,
1982;Dordrecht;11157,
1982;Velsen;10620,
1982;Amsterdam;11150,
1982;landelijk;,
1982;landelijk;,
1982;Amsterdam;11150,
1982;landelijk;,
1982;Amsterdam;11150,
1983;Rotterdam;10345,
1983;Vlissingen;10270,
1983;Amsterdam;11150,
1983;Maarssen;10191,
1983;Haarzuilens;10658,
1983;Amsterdam;11150,
1983;Rotterdam;10345,
1983;Rotterdam;10345,
1983;Utrecht;10722,
1983;Rotterdam;10345,
1983;Amsterdam;11150,
1983;'s-Hertogenbosch;10054,
1983;Amsterdam;11150,
1983;Rotterdam;10345,
1983;Zeeland;,
1983;zuid-holland;,
1983;'s-Hertogenbosch;10054,
1983;Maastricht;10182,
1983;Doetinchem;10396,
1983;landelijk;,
1983;Rotterdam;10345,
1983;Schiphol;11387,
1983;Rotterdam;10345,
1984;Schiedam;11260,
1984;Delfzijl;10976,
1984;Ruinerwold;10944,
1984;Hoogeveen;10839,
1984;Lochem;11263,
1984;Hoek van Holland;10345,
1984;Deventer;10899,
1984;Scheveningen;11434,
1984;landelijk;,
1984;Sliedrecht;11331,
1984;Amsterdam;11150,
1985;Hengelo;10359,
1985;Harlingen;10909,
1985;Eerbeek;10798,
1985;Oudenbosch;10397,
1985;Assen;10522,
1985;Amsterdam;11150,
1985;Borculo;11307,
1985;Boxtel;10083,
1985;Cuijk;10023,
1985;Emmen;11180,
1985;Gieten;10506,
1985;Gouda;10302,
1985;Oss;10834,
1985;Raalte;10279,
1985;Rotterdam;10345,
1985;Twello;10912,
1985;Waspik;10402,
1985;Weert;11081,
1985;Wijhe;10888,
1985;Zevenaar;10938,
1985;landelijk;,
1985;Terneuzen;10704,
1985;Hilversum;11285,
1985;Velsen;10620,
1985;Schiedam;11260,
1985;landelijk;,
1985;Krimpen a/d Ijssel;10859,
1985;landelijk;,
1985;Schiphol;11387,
1985;Capelle a/d Ijssel;11248,
1985;Nieuwerkerk;10911,
1985;Vlaardingen;10811,
1985;Rotterdam;10345,
1985;Rotterdam;10345,
1985;Groningen;10426,
1985;landelijk;,
1985;landelijk;,
1985;Groningen;10426,
1985;Ochten;10832,
1985;Rotterdam;10345,
1985;Schiphol;11387,
1985;Velsen;10620,
1985;Rotterdam;10345,
1985;Rotterdam;10345,
1985;'s-Gravenzande;10640,
1985;Rotterdam;10345,
1985;Breukelen;10807,
1985;Velsen;10620,
1985;Borculo;11307,
1985;Amsterdam;11150,
1985;Rotterdam;10345,
1985;Groesbeek;10616,
1985;Rotterdam;10345,
1985;Rotterdam;10345,
1985;Groningen;10426,
1985;Amsterdam;11150,
1985;Rotterdam;10345,
1985;Rotterdam;10345,
1985;drente;,
1985;overijssel;,
1985;zuid-holland;,
1985;Leiden;10702,
1985;Groningen;10426,
1985;drente;,
1985;holland;,
1985;Rotterdam;10345,
1985;Stadskanaal;10825,
1985;Hoogeveen;10839,
1985;Ypenburg;11133,
1985;Rotterdam;10345,
1985;noord-Holland;,
1985;Zoetermeer;10766,
1985;landelijk;,
1985;Rotterdam;10345,
1985;Rotterdam;10345,
1985;Amsterdam;11150,
1986;Amsterdam;11150,
1986;Rotterdam;10345,
1986;Arnhem;10795,
1986;Helmond;10932,
1986;Sint Maarten;10963,
1986;Emmen;11180,
1986;Vlaardingen;10811,
1986;Amsterdam;11150,
1986;Amsterdam;11150,
1986;Ypenburg;11133,
1986;Heerlen;10902,
1986;Ossendrecht;10929,
1986;Terneuzen;10704,
1986;Franeker;11226,
1986;Schoonebeek;11180,
1986;Amsterdam;11150,
1986;Rotterdam;10345,
1986;Delfzijl;10976,
1986;Emmen;11180,
1986;Hengelo;10359,
1986;landelijk;,
1986;Berkel en Rodenrijs;10139,
1986;Rotterdam;10345,
1986;Amsterdam;11150,
1986;Foxhol;10410,
1986;Gasselternijveen;11099,
1986;Broek op Langedijk;10955,
1986;Terneuzen;10704,
1986;Groningen;10426,
1986;Berkel en Rodenrijs;10139,
1986;Berkel en Rodenrijs;10139,
1986;Amsterdam;11150,
1986;Helden;10205,
1986;Appingedam;10886,
1986;Hengelo;10359,
1986;Helmond;10932,
1986;'s-Gravenhage;11434,
1986;Hoogezand;10410,
1986;Appingedam;10886,
1986;Amsterdam;11150,
1986;Rotterdam;10345,
1986;Schiphol;11387,
1986;Rotterdam;10345,
1986;Amsterdam;11150,
1986;Rotterdam;10345,
1986;Rotterdam;10345,
1986;Velsen;10620,
1986;engeland;,
1986;maleisie;,
1986;Rotterdam;10345,
1986;Rotterdam;10345,
1986;frankrijk;,
1986;Zaandam;11044,
1986;Zoetermeer;10766,
1987;Poortugaal;11395,
1987;'s-Gravenhage;11434,
1987;Groningen;10426,
1987;Leeuwarden;11228,
1987;Meppel;11204,
1987;Middelburg;10483,
1987;Rotterdam;10345,
1987;Hoofddorp;11387,
1987;Amsterdam;11150,
1990;Leiden;10702,
1990;landelijk;,
1990;Velsen;10620,
1990;Eindhoven;11298,
1990;Amsterdam;11150,
1990;Amsterdam;11150,
1990;'s-Hertogenbosch;10054,
1990;Zoeterwoude;11074,
1990;landelijk;,
1990;'s-Gravenhage;11434,
1990;Katwijk;10707,
1990;Rotterdam;10345,
1990;Waddinxveen;10081,
2000;Drachten;10405,
2000;Hoorn;11392,
2000;Zwolle;10093,
2000;Leeuwarden;11228,
2000;Nunspeet;10732,
2000;landelijk;,
1989;Amsterdam;11150,
1989;landelijk;,
1989;landelijk;,
1989;Zaanstad;11044,
1989;Nieuwegein;10374,
1989;Rotterdam;10345,
1989;Amsterdam;11150,
1989;Velsen;10620,
1989;Zaandam;11044,
1989;Rotterdam;10345,
1989;Naaldwijk;11418,
1989;Koog aan de Zaan;10776,
1989;Amsterdam;11150,
1989;Amsterdam;11150,
1999;Rotterdam;10345,
2000;Helmond;10932,
2000;Dordrecht;11157,
2000;Deventer;10899,
2000;Schiphol;11387,
2000;Rotterdam;10345,
1987;Breda;10154,
1987;Rotterdam;10345,
1987;landelijk;,
1987;Rotterdam;10345,
1987;zuid-holland;,
1987;voorne-putten;,
1987;Hoogezand;10410,
1987;Nieuweschans;10008,
1987;Oude Pekela;10848,
1987;Schiphol;11387,
1987;Amsterdam;11150,
1987;Boxtel;10083,
1987;Rotterdam;10345,
1987;Gorinchem;10942,
1987;Rotterdam;10345,
1987;Scharsterbrug;10022,
1987;Den Dolder;10324,
1987;Eindhoven;11298,
1987;Rotterdam;10345,
1987;'s-Gravenhage;11434,
1987;Den Dolder;10324,
1987;Etten-Leur;10750,
1987;Amsterdam;11150,
1987;Amsterdam;11150,
1987;Leiden;10702,
1987;Amsterdam;11150,
1987;Hilversum;11285,
1988;Alkmaar;10527,
1988;Rotterdam;10345,
1988;Rotterdam;10345,
1988;landelijk;,
1988;Amsterdam;11150,
1988;Budel;10219,
1988;Breda;10154,
1988;Zuidwolde;10262,
1988;Amsterdam;11150,
1988;Amsterdam;11150,
1988;Rotterdam;10345,
1988;Rotterdam;10345,
1988;Amsterdam;11150,
1988;Beilen;10520,
1988;Rijnwaarden;10819,
1988;Rotterdam;10345,
1988;frankrijk;,
1988;Renkum;11325,
1988;Deventer;10899,
1988;Schiphol;11387,
1988;Utrecht;10722,
1988;Eindhoven;11298,
1988;Amsterdam;11150,
1988;Eindhoven;11298,
1988;Scheveningen;11434,
1988;Amsterdam;11150,
1988;Leiden;10702,
1988;noord-Holland;,
1988;Rotterdam;10345,
1988;Rotterdam;10345,
1988;Schiphol;11387,
1988;Utrecht;10722,
1988;Sint-Oedenrode;10399,
1988;Utrecht;10722,
1988;'s-Gravenhage;11434,
1988;Boxtel;10083,
1988;Apeldoorn;11075,
1988;Schiphol;11387,
1988;Amsterdam;11150,
1988;Den Helder;10285,
1988;Rotterdam;10345,
1988;Assen;10522,
1988;Hilversum;11285,
1988;Eindhoven;11298,
1988;Amsterdam;11150,
1988;Weert;11081,
1988;Etten en Leur;10750,
1988;Alphen a/d Rijn;10517,
1988;Arnhem;10795,
1988;Velp;11355,
1988;Amsterdam;11150,
1988;'s-Gravenhage;11434,
1988;Eindhoven;11298,
1988;Amsterdam;11150,
1988;Gieten;10506,
1988;Apeldoorn;11075,
1988;Amsterdam;11150,
1988;Waddinxveen;10081,
1989;Amsterdam;11150,
1989;Raamsdonksveer;11391,
1989;Amsterdam;11150,
1989;Kampen;10253,
1989;Maastricht;10182,
1989;Nijmegen;11209,
1989;Rotterdam;10345,
1989;'s-Gravenhage;11434,
1989;Amsterdam;11150,
1989;Amsterdam;11150,
1989;Boxtel;10083,
1989;Breda;10154,
1989;Breukelen;10807,
1989;Coevorden;10383,
1989;Drachten;10405,
1989;Heerde;10291,
1989;Heerenveen;10680,
1989;Hengelo;10359,
1989;Honselersdijk;11418,
1989;Loenen;11202,
1989;Meppel;11204,
1989;Monster;10019,
1989;Oldenzaal;11100,
1989;Oosterhout;11280,
1989;Papendrecht;10427,
1989;Pijnacker;10031,
1989;Rotterdam;10345,
1989;Rozenburg;11314,
1989;Ruurlo;10879,
1989;Utrecht;10722,
1989;Venlo;10477,
1989;Vlaardingen;10811,
1989;Weert;11081,
1989;Woerden;10974,
1989;Zuidwolde;10262,
1989;Hoogezand;10410,
1989;landelijk;,
1989;Nieuweschans;10008,
1989;Rotterdam;10345,
1989;Velsen;10620,
1989;Leidschendam;10742,
1989;landelijk;,
1989;landelijk;,
1989;Zwolle;10093,
1989;Schiphol;11387,
1989;Rotterdam;10345,
1989;Gieten;10506,
1989;Oss;10834,
1989;Zoetermeer;10766,
1989;Waddinxveen;10081,
1989;Rotterdam;10345,
1989;Bergen op Zoom;11037,
1989;Amsterdam;11150,
1989;landelijk;,
1989;Amsterdam;11150,
1989;Rotterdam;10345,
1989;Deventer;10899,
1989;Deventer;10899,
1989;Tilburg;10792,
1989;landelijk;,
1989;Groningen;10426,
1989;Schiphol;11387,
1989;Beilen;10520,
1989;Roosendaal;10407,
1989;Leeuwarden;11228,
1989;Almere;10018,
1990;landelijk;,
1990;Arnhem;10795,
1990;Diemen;11039,
1990;Schiphol;11387,
1990;Roermond;11313,
1990;Amsterdam;11150,
1990;Leeuwarden;11228,
1990;Steenwijk;10546,
1990;Tilburg;10792,
1990;Eindhoven;11298,
1990;landelijk;,
1990;Vlaardingen;10811,
1990;Boekelo;10364,
1990;Maassluis;10880,
1990;Hoogeveen;10839,
1990;Rotterdam;10345,
1990;Haarlem;10357,
1990;landelijk;,
1990;Breda;10154,
1990;Muiden;10958,
1990;Oss;10834,
1990;Vlissingen;10270,
1990;Groningen;10426,
1991;Oss;10834,
1991;Kerkrade;10313,
1991;Ede;10743,
1991;Scheveningen;11434,
1991;Breda;10154,
1991;Amsterdam;11150,
1991;Oegstgeest;10287,
1991;Delft;10928,
1991;Uden;11141,
1991;Hoogeveen;10839,
1991;Amsterdam;11150,
1991;Leeuwarden;11228,
1991;Amsterdam;11150,
1991;Amsterdam;11150,
1991;Rotterdam;10345,
1991;Rotterdam;10345,
1991;Hilversum;11285,
1991;Rotterdam;10345,
1991;Velsen;10620,
1991;Rotterdam;10345,
1991;Geleen;10048,
1991;Veldhoven;10071,
1991;Wijk bij Duurstede;10760,
1991;Amsterdam;11150,
1991;Rotterdam;10345,
1991;Helmond;10932,
1991;Amsterdam;11150,
1991;Delfzijl;10976,
1991;Rotterdam;10345,
1991;landelijk;,
1991;Cuijk;10023,
1991;Almelo;11053,
1991;Amsterdam;11150,
1991;Amsterdam;11150,
1991;landelijk;,
1991;Haarlem;10357,
1991;Ede;10743,
1991;Eindhoven;11298,
1991;Kerkrade;10313,
1991;Vlaardingen;10811,
1991;Genemuiden;10746,
1991;Erp;10385,
1991;Tilburg;10792,
1991;Bunnik;10820,
1991;Leeuwarden;11228,
1991;Helmond;10932,
1991;Raamsdonksveer;11391,
1992;Winschoten;10453,
1992;Best;10442,
1992;Zeist;10324,
1992;Rotterdam;10345,
1992;Ede;10743,
1992;brabant;,
1992;Amsterdam;11150,
1992;Ter Apelkanaal;11249,
1992;Naaldwijk;11418,
1992;Amsterdam;11150,
1992;Dordrecht;11157,
1992;Spijkenisse;10735,
1992;'s-Gravenhage;11434,
1992;Oss;10834,
1992;Rotterdam;10345,
1992;Giessen;10193,
1992;landelijk;,
1992;Tuk;11347,
1992;Oldenzaal;11100,
1992;Maastricht;10182,
1992;Apeldoorn;11075,
1992;landelijk;,
1992;Almelo;11053,
1992;Arnhem;10795,
1992;Assen;10522,
1992;Beilen;10520,
1992;Deventer;10899,
1992;Eelde;10622,
1992;Enschede;10364,
1992;Helmond;10932,
1992;Leek;10604,
1992;Leeuwarden;11228,
1992;Rotterdam;10345,
1992;Vlissingen;10270,
1992;landelijk;,
1992;Udenhout;11268,
1992;Rotterdam;10345,
1992;landelijk;,
1992;Oosterzee;10142,
1992;Tuk;11347,
1992;Bedum;10425,
1992;Beilen;10520,
1992;Almelo;11053,
1992;Arnhem;10795,
1992;Borculo;11307,
1992;Deventer;10899,
1992;Dordrecht;11157,
1992;Ede;10743,
1992;Enschede;10364,
1992;Groningen;10426,
1992;Leeuwarden;11228,
1992;Lochem;11263,
1992;Meppel;11204,
1992;Nunspeet;10732,
1992;Tubbergen;10694,
1992;Wassenaar;10164,
1992;Woerden;10974,
1992;landelijk;,
1992;Scharsterbrug;10022,
1992;landelijk;,
1992;landelijk;,
1992;Schiphol;11387,
1992;Deventer;10899,
1992;Maastricht;10182,
1992;landelijk;,
1992;Oudewater;10188,
1992;Almelo;11053,
1993;Amsterdam;11150,
1993;Amsterdam;11150,
1993;Culemborg;10342,
1993;Rotterdam;10345,
1993;Velsen;10620,
1993;Zwolle;10093,
1993;Eindhoven;11298,
1993;Rotterdam;10345,
1993;Vlaardingen;10811,
1993;Rotterdam;10345,
1993;Amsterdam;11150,
1993;Sittard;11230,
1993;Sittard;11230,
1993;Terneuzen;10704,
1993;Amsterdam;11150,
1993;landelijk;,
1993;Amsterdam;11150,
1993;Zevenaar;10938,
1993;Amsterdam;11150,
1993;Rotterdam;10345,
1993;Dongen;11412,
1993;Leiderdorp;10058,
1993;Rotterdam;10345,
1993;Rotterdam;10345,
1993;Groningen;10426,
1993;drente;,
1993;landelijk;,
1993;Utrecht;10722,
1993;Velsen;10620,
1993;Valkenswaard;11031,
1993;Rotterdam;10345,
1993;Amsterdam;11150,
1993;Klundert;10656,
1993;Dordrecht;11157,
1993;landelijk;,
1993;landelijk;,
1993;Amsterdam;11150,
1993;Utrecht;10722,
1993;Amsterdam;11150,
1993;Rotterdam;10345,
1994;Amsterdam;11150,
1994;Assen;10522,
1994;Rotterdam;10345,
1994;Rotterdam;10345,
1994;Purmerend;11066,
1994;Vlissingen;10270,
1994;'s-Hertogenbosch;10054,
1994;Papendrecht;10427,
1994;Schiphol;11387,
1994;Rotterdam;10345,
1994;Veendam;11292,
1994;Helmond;10932,
1994;Rotterdam;10345,
1994;Vlissingen;10270,
1994;sheerness;,
1994;Spijkenisse;10735,
1994;Schiphol;11387,
1994;Amsterdam;11150,
1994;Ter Apel;11249,
1994;Eindhoven;11298,
1994;Eindhoven;11298,
1994;Sittard;11230,
1994;landelijk;,
1994;Vlissingen;10270,
1994;'s-Hertogenbosch;10054,
1994;Zoeterwoude;11074,
1994;Rotterdam;10345,
1994;Schiedam;11260,
1994;Dordrecht;11157,
1994;Rotterdam;10345,
1994;Amsterdam;11150,
1994;Rotterdam;10345,
1994;Utrecht;10722,
1994;Eindhoven;11298,
1994;Eindhoven;11298,
1994;Veenhuizen;10608,
1994;Schiphol;11387,
1994;Oosterhout;11280,
1994;Waalwijk;11359,
1994;Zutphen;10254,
1994;Amsterdam;11150,
1994;Amsterdam;11150,
1994;Amsterdam;11150,
1994;Maassluis;10880,
1994;Rotterdam;10345,
1994;Vlissingen;10270,
1994;denemarken;,
1994;noorwegen;,
1994;Stramproy;11186,
1994;Kerkrade;10313,
1994;Amsterdam;11150,
1994;Amsterdam;11150,
1994;Amsterdam;11150,
1994;Amsterdam;11150,
1994;landelijk;,
1995;Groningen;10426,
1995;Amsterdam;11150,
1995;Culemborg;10342,
1995;Cuijk;10023,
1995;Doetinchem;10396,
1995;Ede;10743,
1995;Gaanderen;10396,
1995;Goes;10674,
1995;Leeuwarden;11228,
1995;Rotterdam;10345,
1995;Schiedam;11260,
1995;Wageningen;11010,
1995;Zwolle;10093,
1995;landelijk;,
1996;Rotterdam;10345,
1996;landelijk;,
1996;Enschede;10364,
1996;landelijk;,
1996;Onnen;11058,
1996;landelijk;,
1996;Waalwijk;11359,
1996;Amersfoort;10948,
1996;Ede;10743,
1996;Utrecht;10722,
1996;Sittard;11230,
1996;Rotterdam;10345,
1996;Deurne;10379,
1996;landelijk;,
1996;Makkum;10454,
1996;Waterhuizen;10410,
1996;Amsterdam;11150,
1996;landelijk;,
1996;Groningen;10426,
1996;drente;,
1996;Alkmaar;10527,
1996;Delft;10928,
1997;Rotterdam;10345,
1997;Rotterdam;10345,
1997;Velsen;10620,
1997;Rotterdam;10345,
1997;Rotterdam;10345,
1997;Capelle a/d Ijssel;11248,
1997;Klazienaveen;11180,
1997;Groningen;10426,
1997;Amsterdam;11150,
1997;Dordrecht;11157,
1997;landelijk;,
1997;Rotterdam;10345,
1997;Winterswijk;11119,
1997;Amsterdam;11150,
1997;Hoogeveen;10839,
1997;Rotterdam;10345,
1997;Amsterdam;11150,
1997;Amsterdam;11150,
1997;Rotterdam;10345,
1997;Beilen;10520,
1997;Utrecht;10722,
1998;Meppel;11204,
1998;Apeldoorn;11075,
1998;Leeuwarden;11228,
1998;Breda;10154,
1998;Rotterdam;10345,
1998;Born;10927,
1998;Amsterdam;11150,
1998;Joure;10022,
1998;landelijk;,
1998;Middelburg;10483,
1998;Meppel;11204,
1998;Tilburg;10792,
1998;Soestduinen;11021,
1998;Almelo;11053,
1998;Dordrecht;11157,
1998;Velsen;10620,
1998;Zoetermeer;10766,
1998;Groningen;10426,
1998;Leeuwarden;11228,
1998;Amsterdam;11150,
1998;Utrecht;10722,
1998;gelderland;,
1998;overijssel;,
1998;Aalsmeer;11264,
1999;landelijk;,
1999;Lelystad;11110,
1999;Stadskanaal;10825,
1999;Veendam;11292,
1999;Drachten;10405,
1999;landelijk;,
1999;Velsen;10620,
1999;landelijk;,
1999;Rotterdam;10345,
1999;Amsterdam;11150,
1999;Apeldoorn;11075,
1999;Eindhoven;11298,
1999;Groningen;10426,
1999;Heerenveen;10680,
1999;Rotterdam;10345,
1999;Utrecht;10722,
1999;Weert;11081,
1999;Amsterdam;11150,
1999;Heerlen;10902,
1999;Tilburg;10792,
1999;Suameer;11241,
1999;Amsterdam;11150,
1999;Apeldoorn;11075,
1999;Dordrecht;11157,
1999;Hengelo;10359,
1999;Kerkrade;10313,
1999;Nijmegen;11209,
1999;Rotterdam;10345,
1999;Almelo;11053,
1999;Sittard;11230,
1999;landelijk;,
1999;Rotterdam;10345,
1999;Schiphol;11387,
1999;Breda;10154,
1999;'s-Gravenhage;11434,
1999;Groningen;10426,
1999;Hoorn;11392,
1999;Liempde;10390,
1999;Tilburg;10792,
1999;Utrecht;10722,
1999;Heerhugowaard;10752,
1999;Utrecht;10722,
1999;Eindhoven;11298,
1999;Rotterdam;10345,
1999;Beilen;10520,
1999;Almere;10018,
1999;Leeuwarden;11228,
1999;'s-Hertogenbosch;10054,
1999;Haarlem;10357,
1999;Schiphol;11387,
2000;landelijk;,
2000;Rotterdam;10345,
2000;Weert;11081,
2000;Leerdam;10685,
2000;Maastricht;10182,
2000;Schiedam;11260,
2000;Steenbergen;10731,
2000;Groningen;10426,
2000;Groningen;10426,
2000;Uden;11141,
2000;Schayk;10276,
2000;Rhenen;10309,
2000;Utrecht;10722,
2000;Bergum;11241,
2000;Rotterdam;10345,
2000;Schiphol;11387,
2000;Rotterdam;10345,
2000;Maastricht;10182,
2000;?;,
2000;Born;10927,
2000;Reuver;10195,
1894;Amsterdam;11150,
1922;'s-Hertogenbosch;10054,
1922;'s-Hertogenbosch;10054,
1922;Tilburg;10792,
1930;Rotterdam;10345,
1903;Amsterdam;11150,
1922;Uithuizen;11137,
1870;'s-Gravenhage;11434,
1872;'s-Gravenhage;11434,
1895;Delfzijl;10976,
1875;Delfshaven;10908,
1923;Delft;10928,
1923;'s-Gravenhage;11434,
1922;Groenlo;11094,
1921;Amsterdam;11150,
1921;Alteveer;10839,
1921;Leermens;10934,
1921;Maastricht;10182,
1921;drente;,
1921;Sneek;11421,
1921;Amsterdam;11150,
1921;Amsterdam;11150,
1921;Gouda;10302,
1921;Helmond;10932,
1921;Loosduinen;11434,
1921;Haarlem;10357,
1921;Middelburg;10483,
1921;Veenhuizen;10608,
1921;Rotterdam;10345,
1921;Midwolda;10356,
1921;Rotterdam;10345,
1921;Amsterdam;11150,
1921;Woensel;10894,
1921;Andijk;10822,
1921;Amsterdam;11150,
1921;Groningen;10426,
1921;Overschie;10683,
1921;'s-Gravenhage;11434,
1921;Broek op Langedijk;10955,
1921;Noord-Scharwoude;10955,
1921;Warmenhuizen;10221,
1922;Finsterwolde;10212,
1922;Maarssen;10191,
1922;Amsterdam;11150,
1922;Amsterdam;11150,
1922;Coevorden;10383,
1922;Compascuum;11180,
1922;Neede;10367,
1922;Dordrecht;11157,
1922;Amsterdam;11150,
1922;Sleen;10489,
1922;Holslootdiep;10604,
1922;Alphen a/d Rijn;10517,
1922;Hattem;10673,
1924;Rotterdam;10345,
1924;Rotterdam;10345,
1922;Hattem;10673,
1922;Groningen;10426,
1922;drente;,
1922;Tilburg;10792,
1922;Gouda;10302,
1922;Heerlen;10902,
1951;Wageningen;11010,
1951;Enschede;10364,
1951;Amsterdam;11150,
1951;Amsterdam;11150,
1951;IJmuiden;10620,
1933;Groningen;10426,
1896;Rotterdam;10345,
1920;Rotterdam;10345,
1838;Amsterdam;11150,
1928;IJlst;11062,
1937;Groningen;10426,
1937;Groningen;10426,
1920;Amsterdam;11150,
1920;Amsterdam;11150,
1920;Rotterdam;10345,
1920;Utrecht;10722,
1925;Sint Willebrord;11152,
1913;Amsterdam;11150,
1922;Dordrecht;11157,
1922;Rotterdam;10345,
1946;Winschoten;10453,
1946;Nijverdal;10806,
1951;IJmuiden;10620,
1951;Zuilen;10059,
1951;Delft;10928,
1914;Leiden;10702,
1947;'s-Gravenhage;11434,
1947;Nijmegen;11209,
1947;Enschede;10364,
1947;'s-Gravenhage;11434,
1947;Amsterdam;11150,
2001;Amsterdam;11150,
2001;Kampen;10253,
2001;landelijk;,
2001;Amersfoort;10948,
2001;Eindhoven;11298,
2001;Hoofddorp;11387,
2001;Leiden;10702,
2001;Rotterdam;10345,
2001;Rotterdam;10345,
2001;Rotterdam;10345,
2001;Schiphol;11387,
2001;Rotterdam;10345,
1897;Zutphen;10254,
1898;Hoek van Holland;10345,
1899;'s-Gravenhage;11434,
1899;Rotterdam;10345,
1899;Deventer;10899,
1899;Stellendam;10087,
1900;Asten;10478,
1900;Amsterdam;11150,
1900;Groningen;10426,
1900;Almelo;11053,
1901;Amsterdam;11150,
1901;Bussum;10281,
1903;Amersfoort;10948,
1903;Zaandam;11044,
1904;Rijswijk;11133,
1906;Amsterdam;11150,
1906;Eindhoven;11298,
1907;Eindhoven;11298,
1907;Amsterdam;11150,
1907;Amstelveen;10799,
1908;Amsterdam;11150,
1908;Goirle;10971,
1908;Appingedam;10886,
1908;Eindhoven;11298,
1909;Utrecht;10722,
1909;Amsterdam;11150,
1909;Gouda;10302,
1910;'s-Gravenhage;11434,
1911;Amsterdam;11150,
1912;Nieuw Weerdinge;11180,
1912;Eindhoven;11298,
1913;Krommenie;10373,
1913;'s-Gravenhage;11434,
1913;Amsterdam;11150,
1913;Delft;10928,
1922;Amsterdam;11150,
1923;Utrecht;10722,
1885;Kralingen;10345,
1885;Scheveningen;11434,
1885;Amsterdam;11150,
1885;'s-Gravenhage;11434,
1885;Roosendaal;10407,
1885;Vught;11224,
1885;Amsterdam;11150,
1886;Best;10442,
1886;Dokkum;10198,
1886;Dongen;11412,
1886;Scheveningen;11434,
1887;amerika;,
